,fid,Address,Account Number,Meter Number,Route,Condition,Account_Number,geometry
9995,158,,6520,1832593272,32,,,POINT Z (-85.174791666 34.206004616 0)
9996,159,,6521,1832580651,32,,,POINT Z (-85.174624357 34.205579653 0)
9997,160,,6522,1482104172,32,,,POINT Z (-85.174416161 34.205354982 0)
9998,161,,6523,1832608207,32,,,POINT Z (-85.17419833 34.205119781 0)
9999,162,,6524,1832594941,32,,,POINT Z (-85.174006799 34.20489322 0)
10000,163,,6525,1832253971,32,,,POINT Z (-85.173818133 34.204691361 0)
10001,164,,6526,1832598296,32,,,POINT Z (-85.17362333 34.204463871 0)
10002,165,,6527,1834490062,32,,,POINT Z (-85.173439253 34.204261896 0)
10003,166,,6528,1832594595,32,,,POINT Z (-85.173147631 34.20395421 0)
10004,167,,6529,1832593457,32,,,POINT Z (-85.173062515 34.203448701 0)
10005,168,,6530,1832593980,32,,,POINT Z (-85.173476046 34.203351489 0)
10006,169,,6531,1832594703,32,,,POINT Z (-85.173822078 34.203358518 0)
10007,170,,6532,1832336619,32,,,POINT Z (-85.174063373 34.20338797 0)
10008,171,,6533,1832336610,32,,,POINT Z (-85.174455965 34.20336864 0)
10009,172,,6534,1832318897,32,,,POINT Z (-85.174754483 34.203353931 0)
10010,173,,6535,1832301219,32,,,POINT Z (-85.174809313 34.203354137 0)
10011,174,,6536,1832310306,32,,,POINT Z (-85.175054549 34.203368187 0)
10012,175,,6538,1832321075,32,,,POINT Z (-85.175188231 34.203366699 0)
10013,176,,6539,1490152374,32,,,POINT Z (-85.175188993 34.203363389 0)
10014,177,,6540,1832306957,32,,,POINT Z (-85.175572184 34.203360457 0)
10015,178,,6541,1832307556,32,,,POINT Z (-85.175699643 34.203366354 0)
10016,179,,6542,1481045310,32,,,POINT Z (-85.175825492 34.20336276 0)
10017,180,,6543,1832305949,32,,,POINT Z (-85.175952382 34.203350409 0)
10018,181,,6544,1832505552,32,,,POINT Z (-85.175997214 34.203228074 0)
10019,182,,6545,1852387411,32,,,POINT Z (-85.175931437 34.203247608 0)
10020,183,,6547,1833017481,32,,,POINT Z (-85.17555091 34.203236595 0)
10021,184,,6548,1832292391,32,,,POINT Z (-85.17508532 34.203265879 0)
10022,185,,6549,1832599662,32,,,POINT Z (-85.174594412 34.20304547 0)
10023,186,,6550,1832594808,32,,,POINT Z (-85.17446355 34.203017294 0)
10024,187,,6551,1832308190,32,,,POINT Z (-85.174220942 34.203268825 0)
10025,188,,6552,1832307295,32,,,POINT Z (-85.173963708 34.2032565 0)
10026,189,,6553,1832307303,32,,,POINT Z (-85.173695865 34.20324924 0)
10027,190,,6554,1832336956,32,,,POINT Z (-85.173383141 34.203269507 0)
10028,191,,6555,1832308246,32,,,POINT Z (-85.173139508 34.203307947 0)
10029,192,,6556,1832330534,32,,,POINT Z (-85.173032485 34.203392816 0)
10030,1,2420 MAPLE RD SE,006043,1832260342,31,,,POINT Z (-85.167614144 34.219959512 0)
10031,2,2424 MAPLE RD SE,006044,1832260352,31,,,POINT Z (-85.168010015 34.219791179 0)
10032,3,2 W LINDEN ST,006045,1832265136,31,,,POINT Z (-85.168297704 34.219784755 0)
10033,4,4 W LINDEN ST,006046,1832260640,31,,,POINT Z (-85.168569514 34.219793798 0)
10034,5,2424 MAPLE ST SE,006047,1832260621,31,,,POINT Z (-85.167605966 34.219523527 0)
10035,6,2428 MAPLE ST SE,006048,1832291587,31,,,POINT Z (-85.167696796 34.219278322 0)
10036,7,2502 MAPLE ST SE,006049,1832260631,31,,,POINT Z (-85.167769478 34.218678168 0)
10037,8,2508 MAPLE ST SE,006050,1832292353,31,,,POINT Z (-85.167868772 34.218508438 0)
10038,9,2510 MAPLE ST,006051,1410238134,31,,,POINT Z (-85.168168117 34.217766709 0)
10039,10,2512 MAPLE ST,006052,1832254800,31,,,POINT Z (-85.168295659 34.21753543 0)
10040,11,2514 MAPLE ST SE,006053,1850427772,31,,,POINT Z (-85.168382856 34.217329253 0)
10041,12,2516 MAPLE ST SE,006054,1470456012,31,,,POINT Z (-85.168481065 34.217136728 0)
10042,13,2518 MAPLE ST SE,006055,1832294089,31,,,POINT Z (-85.168615464 34.216914191 0)
10043,14,2602 MAPLE ST SE,006056,1832294707,31,,,POINT Z (-85.168817769 34.216557384 0)
10044,15,2604 MAPLE ST SE,006057,1832294024,31,,,POINT Z (-85.168875548 34.2164339 0)
10045,16,2606 MAPLE ST SE,006058,1481222732,31,,,POINT Z (-85.168963665 34.216267229 0)
10046,17,2608 MAPLE ST SE,006059,1831642504,31,,,POINT Z (-85.169104218 34.216060766 0)
10047,18,2614 MAPLE ST SE,006060,1491156398,31,,,POINT Z (-85.169182002 34.215872669 0)
10048,19,2616 MAPLE ST SE,006061,1832306938,31,,,POINT Z (-85.169349856 34.215588335 0)
10049,20,2618 MAPLE ST SE,006062,1832310382,31,,,POINT Z (-85.169446096 34.215375041 0)
10050,21,2620 MAPLE ST SE,006063,1832316283,31,,,POINT Z (-85.169503709 34.215298803 0)
10051,22,2622 MAPLE ST SE,006064,1832320164,31,,,POINT Z (-85.169544136 34.215136042 0)
10052,23,2700 MAPLE ST SE,006065,1832276404,31,,,POINT Z (-85.169641561 34.214959952 0)
10053,24,2702 MAPLE ST SE,006066,1832264629,31,,,POINT Z (-85.169732832 34.214773452 0)
10054,25,2704 MAPLE ST SE,006067,1832265176,31,,,POINT Z (-85.169774202 34.214612832 0)
10055,26,2706 MAPLE RD SE,006068,1832306431,31,,,POINT Z (-85.169913443 34.214467321 0)
10056,27,2706 MAPLE ST SE,006069,1470773604,31,,,POINT Z (-85.170005193 34.214242318 0)
10057,28,2708 MAPLE ST SE,006070,1832318949,31,,,POINT Z (-85.17005826 34.214139729 0)
10058,29,2710 MAPLE ST SE,006071,1832630723,31,,,POINT Z (-85.170193952 34.213872721 0)
10059,30,2712 MAPLE ST SE,006072,1832598291,31,,,POINT Z (-85.170265737 34.213773492 0)
10060,31,2714 MAPLE ST SE,006073,1832596327,31,,,POINT Z (-85.170366807 34.213589677 0)
10061,32,2718 MAPLE ST SE,006074,1832626818,31,,,POINT Z (-85.170469277 34.21336312 0)
10062,33,2720 MAPLE ST SE,006075,1832627094,31,,,POINT Z (-85.170621747 34.213061315 0)
10063,34,2722 MAPLE ST SE,006076,1482013846,31,,,POINT Z (-85.170755152 34.21284429 0)
10064,35,2724 MAPLE RD SE,006077,1831295929,31,,,POINT Z (-85.170895668 34.212596423 0)
10065,36,2726 MAPLE ST SE,006078,1490223912,31,,,POINT Z (-85.170930948 34.212534146 0)
10066,37,2802 MAPLE ST SE,006079,1832254516,31,,,POINT Z (-85.17112867 34.212151538 0)
10067,38,2804 MAPLE ST SE,006080,1832350088,31,,,POINT Z (-85.171236185 34.21186381 0)
10068,39,2810 MAPLE ST SE,006081,1830658880,31,,,POINT Z (-85.171471871 34.211411476 0)
10069,40,2812 MAPLE ST SE,006082,1471937602,31,,,POINT Z (-85.171590615 34.211226595 0)
10070,41,2814 MAPLE ST SE,006083,1470972752,31,,,POINT Z (-85.171688429 34.211065234 0)
10071,42,2816 MAPLE ST SE,006084,1832280141,31,,,POINT Z (-85.171791283 34.210827355 0)
10072,43,2824 MAPLE ST SE,006085,1832593797,31,,,POINT Z (-85.171993553 34.210464733 0)
10073,44,2828 MAPLE ST SE,006086,1850532620,31,,,POINT Z (-85.172192906 34.210095047 0)
10074,45,2830 MAPLE ST SE,006087,1831856396,31,,,POINT Z (-85.172322132 34.20979982 0)
10075,46,2900 MAPLE ST SE,006088,1490801912,31,,,POINT Z (-85.172482421 34.209524034 0)
10076,47,2906 MAPLE ST SE,006089,1832594440,31,,,POINT Z (-85.172768783 34.208943009 0)
10077,48,2912 MAPLE ST SE,006090,1832594864,31,,,POINT Z (-85.172959659 34.208508835 0)
10078,49,2916 MAPLE ST SE,006091,1834492974,31,,,POINT Z (-85.173072542 34.208127305 0)
10079,50,2918 MAPLE ST SE,006092,1832596399,31,,,POINT Z (-85.173099217 34.207955597 0)
10080,51,2920 MAPLE ST SE,006093,1832592844,31,,,POINT Z (-85.173113055 34.207611122 0)
10081,52,2922 MAPLE ST SE,006094,1471917432,31,,,POINT Z (-85.173475606 34.207404611 0)
10082,53,2 W MAHAN ST,006095,1832596212,31,,,POINT Z (-85.173865526 34.20740684 0)
10083,54,7 W MAHAN ST,006096,1832329970,31,,,POINT Z (-85.173935399 34.207192963 0)
10084,55,7 W MAHAN ST,006097,1471937404,31,,,POINT Z (-85.173933795 34.207188848 0)
10085,56,7 W MAHAN ST,006098,1832305975,31,,,POINT Z (-85.173936582 34.207117503 0)
10086,57,7 W MAHAN ST,006099,1832580557,31,,,POINT Z (-85.173936956 34.207116227 0)
10087,58,7 W MAHAN ST,006100,1832598842,31,,,POINT Z (-85.173938122 34.207055758 0)
10088,59,7 W MAHAN ST,006101,1832593812,31,,,POINT Z (-85.173937007 34.207075138 0)
10089,60,7 W MAHAN ST,006102,1831309139,31,,,POINT Z (-85.17391668 34.206983325 0)
10090,61,7 W MAHAN ST,006103,1832594895,31,,,POINT Z (-85.173945816 34.206982298 0)
10091,62,7 W MAHAN ST,006104,1832594889,31,,,POINT Z (-85.173914424 34.206688867 0)
10092,63,7 W MAHAN ST,006105,1491307568,31,,,POINT Z (-85.17394223 34.206974386 0)
10093,64,7 W MAHAN ST,006106,1832593358,31,,,POINT Z (-85.173904558 34.206700321 0)
10094,65,7 W MAHAN ST,006107,1832593668,31,,,POINT Z (-85.173911521 34.206646433 0)
10095,66,7 W MAHAN ST,006108,1832300002,31,,,POINT Z (-85.174311945 34.206580226 0)
10096,67,7 W MAHAN ST,006109,1832308250,31,,,POINT Z (-85.17432068 34.206595102 0)
10097,68,7 W MAHAN ST,006110,1832306930,31,,,POINT Z (-85.174302232 34.206623533 0)
10098,69,7 W MAHAN ST,006111,1832308407,31,,,POINT Z (-85.174311139 34.206618872 0)
10099,70,3004 MAPLE ST SE,006115,1832593601,31,,,POINT Z (-85.172938292 34.206719769 0)
10100,71,3001 MAPLE ST SE,006116,1832593944,31,,,POINT Z (-85.172826734 34.2070887 0)
10101,72,2921 MAPLE ST SE,006117,1481680072,31,,,POINT Z (-85.172896593 34.207387829 0)
10102,73,2919 MAPLE ST SE,006118,1450130070,31,,,POINT Z (-85.172914809 34.207603257 0)
10103,74,2917 MAPLE ST SE,006119,1832594707,31,,,POINT Z (-85.172899683 34.207939042 0)
10104,75,2915 MAPLE ST SE,006120,1832593318,31,,,POINT Z (-85.172841508 34.208193293 0)
10105,76,2911 MAPLE ST SE,006121,1832348742,31,,,POINT Z (-85.172757635 34.208508061 0)
10106,77,2909 MAPLE ST SE,006122,1490638438,31,,,POINT Z (-85.172627751 34.208763852 0)
10107,78,2905 MAPLE ST,006123,1832346285,31,,,POINT Z (-85.172558955 34.208934959 0)
10108,79,2903 MAPLE ST SE,006124,1832342172,31,,,POINT Z (-85.172452574 34.209245309 0)
10109,80,2901 MAPLE ST SE,006125,1832351051,31,,,POINT Z (-85.172238126 34.20952106 0)
10110,81,2829 MAPLE ST SE,006126,1490168884,31,,,POINT Z (-85.172106564 34.209799654 0)
10111,82,2827 MAPLE ST SE,006127,1832348245,31,,,POINT Z (-85.172020851 34.209969717 0)
10112,83,2825 MAPLE ST SE,006128,1831302048,31,,,POINT Z (-85.171944145 34.210111994 0)
10113,84,2823 MAPLE ST SE,006129,1471937300,31,,,POINT Z (-85.171849002 34.210302358 0)
10114,85,2821 MAPLE ST SE,006130,1831305142,31,,,POINT Z (-85.171761742 34.210500874 0)
10115,86,2815 MAPLE ST SE,006131,1832350178,31,,,POINT Z (-85.171560842 34.210877209 0)
10116,87,2809 MAPLE ST SE,006132,1832596266,31,,,POINT Z (-85.171410354 34.21120266 0)
10117,88,2807 MAPLE ST SE,006133,1470103836,31,,,POINT Z (-85.171206731 34.211534212 0)
10118,89,2805 MAPLE ST SE,006134,1832580547,31,,,POINT Z (-85.171122577 34.211710738 0)
10119,90,2803 MAPLE ST SE,006135,1832594212,31,,,POINT Z (-85.171031078 34.211849491 0)
10120,91,2801 MAPLE ST SE,006136,1832315974,31,,,POINT Z (-85.171018126 34.211945047 0)
10121,92,2731 MAPLE ST SE,006137,1491123694,31,,,POINT Z (-85.170605113 34.212183388 0)
10122,93,2725 MAPLE ST SE,006138,1831126851,31,,,POINT Z (-85.170613478 34.212652518 0)
10123,94,2723 MAPLE ST SE,006139,1410241220,31,,,POINT Z (-85.170517047 34.212901903 0)
10124,95,2721 MAPLE ST SE,006140,1832307149,31,,,POINT Z (-85.170398271 34.213061811 0)
10125,96,2719 MAPLE ST SE,006141,1832337105,31,,,POINT Z (-85.170311262 34.213244277 0)
10126,97,2717 MAPLE ST SE,006142,1832319461,31,,,POINT Z (-85.170250297 34.213413421 0)
10127,98,2715 MAPLE ST SE,006143,1834543580,31,,,POINT Z (-85.170137034 34.213608429 0)
10128,99,2713 MAPLE ST SE,006144,1470834478,31,,,POINT Z (-85.1700305 34.213830181 0)
10129,100,2709 MAPLE ST SE,006145,1832310386,31,,,POINT Z (-85.169810164 34.214235622 0)
10130,101,2707 MAPLE ST SE,006146,1832597385,31,,,POINT Z (-85.169714443 34.214437316 0)
10131,102,2705 MAPLE ST SE,006147,1834543265,31,,,POINT Z (-85.169634167 34.214581747 0)
10132,103,2703 MAPLE ST SE,006148,1831131423,31,,,POINT Z (-85.169582061 34.214680801 0)
10133,104,2701 MAPLE ST SE,006149,1831808629,31,,,POINT Z (-85.169433992 34.214995116 0)
10134,105,2619 MAPLE ST SE,006150,1832594719,31,,,POINT Z (-85.169285299 34.215186983 0)
10135,106,2617 MAPLE ST SE,006151,1830665754,31,,,POINT Z (-85.169159863 34.215488125 0)
10136,107,2615 MAPLE ST SE,006152,1490686634,31,,,POINT Z (-85.168968673 34.21574951 0)
10137,108,2607 MAPLE ST SE,006153,1832581301,31,,,POINT Z (-85.168871754 34.216038174 0)
10138,109,2605 MAPLE ST SE,006154,1832594608,31,,,POINT Z (-85.168800173 34.216163513 0)
10139,110,2603 MAPLE ST SE,006155,1832594869,31,,,POINT Z (-85.168713758 34.216340183 0)
10140,111,2601 MAPLE ST SE,006156,1832593556,31,,,POINT Z (-85.168648053 34.216466923 0)
10141,112,2523 MAPLE ST SE,006157,1410203508,31,,,POINT Z (-85.168427438 34.216859947 0)
10142,113,2521 MAPLE ST SE,006158,1832308243,31,,,POINT Z (-85.168392706 34.216972507 0)
10143,114,2519 MAPLE ST SE,006159,1832303972,31,,,POINT Z (-85.168204729 34.217301478 0)
10144,115,2517 MAPLE ST SE,006160,1450109404,31,,,POINT Z (-85.168139255 34.217498003 0)
10145,116,2511 MAPLE ST SE,006161,1832313952,31,,,POINT Z (-85.167996085 34.217725942 0)
10146,117,2509 MAPLE ST SE,006162,1834524518,31,,,POINT Z (-85.16764601 34.218421385 0)
10147,118,2505 MAPLE ST SE,006163,1831647208,31,,,POINT Z (-85.167640544 34.218423649 0)
10148,119,2503 MAPLE ST SE,006164,1471776966,31,,,POINT Z (-85.16764017 34.218485822 0)
10149,120,2501 MAPLE ST SE,006165,1832301624,31,,,POINT Z (-85.167598291 34.218638338 0)
10150,121,103 HAWTHORNE ST SE,006166,1832315466,31,,,POINT Z (-85.166901361 34.218867307 0)
10151,122,105 HAWTHORNE ST SE,006167,1832302784,31,,,POINT Z (-85.166606146 34.218849398 0)
10152,123,107 HAWTHORNE ST SE,006168,1831118072,31,,,POINT Z (-85.166393371 34.218850583 0)
10153,124,109 HAWTHORNE ST SE,006169,1832593692,31,,,POINT Z (-85.166115006 34.218852212 0)
10154,125,111 HAWTHORNE ST SE,006170,1832599164,31,,,POINT Z (-85.165899231 34.21885094 0)
10155,126,113 HAWTHORNE ST SE,006171,1832594708,31,,,POINT Z (-85.165629697 34.218846162 0)
10156,127,115 HAWTHORNE ST SE,006172,1832596780,31,,,POINT Z (-85.165357674 34.218851971 0)
10157,128,117 HAWTHORNE ST SE,006173,1832597540,31,,,POINT Z (-85.165029462 34.218847899 0)
10158,129,119 HAWTHORNE ST SE,006174,1832290264,31,,,POINT Z (-85.164785339 34.218837588 0)
10159,130,121 HAWTHORNE ST SE,006175,1832600040,31,,,POINT Z (-85.164493578 34.218838551 0)
10160,131,122 HAWTHORNE ST SE,006177,1470831666,31,,,POINT Z (-85.164225532 34.218753068 0)
10161,132,120 HAWTHORNE ST SE,006178,1831129160,31,,,POINT Z (-85.164387084 34.218734812 0)
10162,133,118 HAWTHORNE ST SE,006179,1831642442,31,,,POINT Z (-85.164695744 34.218738316 0)
10163,134,116 HAWTHORNE ST SE,006180,1832349563,31,,,POINT Z (-85.165025927 34.21874298 0)
10164,135,114 HAWTHORNE ST SE,006181,1832350445,31,,,POINT Z (-85.165263289 34.218741192 0)
10165,136,112 HAWTHORNE ST SE,006182,1832348410,31,,,POINT Z (-85.165465779 34.218743696 0)
10166,137,110 HAWTHORNE ST SE,006183,1105124456,31,,,POINT Z (-85.165744963 34.218749849 0)
10167,138,108 HAWTHORNE ST SE,006184,1832593496,31,,,POINT Z (-85.165914325 34.218736747 0)
10168,139,106 HAWTHORNE ST SE,006185,1832599865,31,,,POINT Z (-85.166254377 34.218748242 0)
10169,140,102 HAWTHORNE ST SE,006186,1832598508,31,,,POINT Z (-85.166796003 34.218768033 0)
10170,141,2429 MAPLE ST SE,006187,1832580649,31,,,POINT Z (-85.167450941 34.219090958 0)
10171,142,2427 MAPLE RD SE,006188,1832589306,31,,,POINT Z (-85.167437496 34.21921938 0)
10172,143,2425 MAPLE ST SE,006189,1430233186,31,,,POINT Z (-85.167413623 34.21941096 0)
10173,144,2425 MAPLE ST SE,006190,1832600410,31,,,POINT Z (-85.167400339 34.219607894 0)
10174,145,2423 MAPLE ST SE,006191,1470732200,31,,,POINT Z (-85.167404565 34.219765008 0)
10175,146,101 LINDEN ST SE,006192,1832596816,31,,,POINT Z (-85.166791121 34.219883636 0)
10176,147,103 LINDEN ST SE,006193,1832630729,31,,,POINT Z (-85.166536092 34.219865859 0)
10177,148,105 LINDEN ST SE,006194,1832626661,31,,,POINT Z (-85.166375298 34.219882677 0)
10178,149,107 LINDEN ST SE,006195,1832596790,31,,,POINT Z (-85.166165343 34.219886899 0)
10179,150,109 LINDEN ST SE,006196,1832630696,31,,,POINT Z (-85.165858094 34.21989408 0)
10180,151,111 LINDEN ST SE,006197,1430079238,31,,,POINT Z (-85.165628445 34.219891024 0)
10181,152,113 LINDEN ST SE,006198,1832630814,31,,,POINT Z (-85.165375147 34.219876305 0)
10182,153,115 LINDEN ST SE,006199,1481214970,31,,,POINT Z (-85.165163778 34.219880242 0)
10183,154,117 LINDEN ST SE,006200,1410243854,31,,,POINT Z (-85.164946799 34.219859448 0)
10184,155,119 LINDEN ST SE,006201,1491279308,31,,,POINT Z (-85.164779643 34.219878838 0)
10185,156,121 LINDEN ST SE,006202,1832600022,31,,,POINT Z (-85.164475997 34.219871523 0)
10186,157,123 LINDEN ST SE,006203,1832597842,31,,,POINT Z (-85.164370502 34.219884484 0)
10187,158,125 LINDEN ST SE,006204,1832593284,31,,,POINT Z (-85.164184088 34.21986904 0)
10188,159,2419 FLANNERY ST SE,006205,1831875942,31,,,POINT Z (-85.163915294 34.219579484 0)
10189,160,2421 FLANNERY ST SE,006206,1850406843,31,,,POINT Z (-85.163918951 34.21939132 0)
10190,161,2423 FLANNERY ST SE,006207,1832593700,31,,,POINT Z (-85.163916883 34.219173783 0)
10191,162,2425 FLANNERY ST SE,006208,1832580537,31,,,POINT Z (-85.163922082 34.219000772 0)
10192,163,2427 FLANNERY ST SE,006209,1832596218,31,,,POINT Z (-85.16392628 34.21875395 0)
10193,164,124 LINDEN ST SE,006210,1430077652,31,,,POINT Z (-85.1640399 34.219585664 0)
10194,165,122 LINDEN ST SE,006211,1832593754,31,,,POINT Z (-85.164354719 34.21977048 0)
10195,166,118 LINDEN ST SE,006212,1832598107,31,,,POINT Z (-85.164684473 34.219784114 0)
10196,167,116 LINDEN ST SE,006213,1832597879,31,,,POINT Z (-85.165128036 34.219780257 0)
10197,168,112 LINDEN ST SE,006214,1830660004,31,,,POINT Z (-85.165498314 34.219777916 0)
10198,169,110 LINDEN ST SE,006215,1832594431,31,,,POINT Z (-85.1657492 34.219781514 0)
10199,170,108 LINDEN ST SE,006216,1832594894,31,,,POINT Z (-85.166021202 34.219786826 0)
10200,171,106 LINDEN ST SE,006217,1832594637,31,,,POINT Z (-85.166281596 34.219805607 0)
10201,172,104 LINDEN ST SE,006218,1832593466,31,,,POINT Z (-85.166449334 34.21980359 0)
10202,173,102 LINDEN ST SE,006219,1832598545,31,,,POINT Z (-85.166610366 34.219790655 0)
10203,174,2421 MAPLE ST SE,006220,1832368578,31,,,POINT Z (-85.167381647 34.219917304 0)
10204,175,117 LOMBARDY WAY SE,006222,1832626654,31,,,POINT Z (-85.161850964 34.222785819 0)
10205,176,115 LOMBARDY WAY SE,006223,1832598509,31,,,POINT Z (-85.162151057 34.222786276 0)
10206,177,111 LOMBARDY WAY SE,006224,1832593859,31,,,POINT Z (-85.162677132 34.222787362 0)
10207,178,109 LOMBARDY WAY SE,006225,1832630686,31,,,POINT Z (-85.162883749 34.222784893 0)
10208,179,107 LOMBARDY WAY SE,006226,1832593170,31,,,POINT Z (-85.163121361 34.222797593 0)
10209,180,105 LOMBARDY WAY SE,006227,1490953150,31,,,POINT Z (-85.163281236 34.222801074 0)
10210,181,2 HELEN ST SE,006228,1832597924,31,,,POINT Z (-85.163101177 34.222349568 0)
10211,182,4 HELEN ST SE,006229,1832598541,31,,,POINT Z (-85.162885776 34.222156045 0)
10212,183,6 HELEN ST SE,006230,1832599660,31,,,POINT Z (-85.162678248 34.22193172 0)
10213,184,9 HELEN ST SE,006231,1832594715,31,,,POINT Z (-85.162347063 34.221796824 0)
10214,185,10 HELEN ST SE,006232,1832593574,31,,,POINT Z (-85.162338487 34.221642328 0)
10215,186,11 HELEN ST SE,006233,1832597602,31,,,POINT Z (-85.162239693 34.221667178 0)
10216,187,12 HELEN ST SE,006234,1832598241,31,,,POINT Z (-85.162124909 34.221445007 0)
10217,188,1 ROSEMONT DR SE,006235,1832597850,31,,,POINT Z (-85.163781817 34.221783369 0)
10218,189,3 ROSEMONT DR SE,006236,1832593459,31,,,POINT Z (-85.163448545 34.221807785 0)
10219,190,2 ROSEMONT DR SE,006237,1832596328,31,,,POINT Z (-85.163142581 34.221641751 0)
10220,191,4 ROSEMONT DR SE,006238,1410243882,31,,,POINT Z (-85.162842049 34.221211838 0)
10221,192,7 ROSEMONT DR SE,006239,1832599658,31,,,POINT Z (-85.162757947 34.221057214 0)
10222,193,6 ROSEMONT DR SE,006240,1832593603,31,,,POINT Z (-85.162856854 34.2209417 0)
10223,194,8 ROSEMONT DR SE,006241,1832593465,31,,,POINT Z (-85.162855518 34.22072374 0)
10224,195,9 ROSEMONT DR SE,006242,1832594239,31,,,POINT Z (-85.162759388 34.220742697 0)
10225,196,11 ROSEMONT DR SE,006243,1832593672,31,,,POINT Z (-85.162730756 34.220469188 0)
10226,197,10 ROSEMONT DR SE,006244,1832597960,31,,,POINT Z (-85.16288186 34.220497525 0)
10227,198,14 ROSEMONT DR SE,006245,1832594411,31,,,POINT Z (-85.162860239 34.220267948 0)
10228,199,13 ROSEMONT DR SE,006246,1832349096,31,,,POINT Z (-85.162721619 34.220167031 0)
10229,200,15 ROSEMONT DR SE,006247,1832593608,31,,,POINT Z (-85.162751913 34.220013489 0)
10230,201,16 ROSEMONT DR SE,006248,1832593727,31,,,POINT Z (-85.162860321 34.220022198 0)
10231,202,17 ROSEMONT DR SE,006249,1832594589,31,,,POINT Z (-85.162740377 34.21978171 0)
10232,203,18 ROSEMONT DR SE,006250,1832594437,31,,,POINT Z (-85.16287218 34.219625049 0)
10233,204,19 ROSEMONT DR SE,006251,1831136241,31,,,POINT Z (-85.16277144 34.219629346 0)
10234,205,20 ROSEMONT DR SE,006252,1832594416,31,,,POINT Z (-85.162872928 34.219393377 0)
10235,206,21 ROSEMONT DR SE,006253,1832597735,31,,,POINT Z (-85.162781138 34.219351121 0)
10236,207,22 ROSEMONT DR SE,006254,1832593975,31,,,POINT Z (-85.162878594 34.219200828 0)
10237,208,23 ROSEMONT DR SE,006255,1832598516,31,,,POINT Z (-85.162754413 34.219081598 0)
10238,209,25 ROSEMONT DR SE,006256,1430077998,31,,,POINT Z (-85.162742391 34.218925557 0)
10239,210,24 ROSEMONT DR SE,006257,1832580793,31,,,POINT Z (-85.162870411 34.218997706 0)
10240,211,26 ROSEMONT DR SE,006258,1832626850,31,,,POINT Z (-85.162874309 34.218734923 0)
10241,212,27 ROSEMONT DR SE,006259,1831127885,31,,,POINT Z (-85.162742158 34.218587665 0)
10242,213,28 ROSEMONT DR SE,006260,1832599283,31,,,POINT Z (-85.162879667 34.218559252 0)
10243,214,29 ROSEMONT DR SE,006261,1832597911,31,,,POINT Z (-85.162762001 34.218433138 0)
10244,215,30 ROSEMONT DR SE,006262,1832608206,31,,,POINT Z (-85.162875849 34.218323021 0)
10245,216,31 ROSEMONT DR,006263,1832582289,31,,,POINT Z (-85.162758975 34.218275806 0)
